"RENTAL_ZONE_HAL_ID";"RENTAL_ZONE_HAL_SRC";"NAME";"TYPE";"CITY";"COUNTRY";"POI_AIRPORT_X";"POI_LONG_DISTANCE_TRAINS_X";"POI_SUBURBAN_TRAINS_X";"POI_UNDERGROUND_X";"CLASSIFICATION";"RENTAL_ZONE_GROUP";"CODE";"COMPANY";"COMPANY_GROUP";"FRANCHISE";"ACTIVE_X";"RENTAL_ZONE_GROUP_X";"RENTAL_ZONE_X_COORDINATE";"RENTAL_ZONE_Y_COORDINATE"
402092;"Station";"Bahnhof Süd / Dasselstraße";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"BFS";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"6,934969425201416";"50,929568191726210"
401741;"Station";"Bahnhof West";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"BFW";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"6,932415962219238";"50,943097225154055"
400564;"Station";"Hauptbahnhof";"stationbased";"Ravensburg";"DE";0;1;0;0;"Carsharing";"";"BH";"Flinkster (Endkd.)";"DB Fuhrpark";"";1;"N";"9,605381858791361";"47,783993331103396"
404488;"Station";"Troisdorf Bahnhof";"stationbased";"Troisdorf";"DE";0;0;0;0;"Carsharing";"";"BH";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"7,149717807769775";"50,814585304709610"
400759;"Station";"Bahnhof";"stationbased";"Rostock";"DE";0;1;1;0;"Carsharing";"";"Bhf";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"12,130208000000000";"54,077801000000000"
401297;"Station";"Bahnhof";"stationbased";"Au (Sieg)";"DE";0;0;0;0;"Carsharing";"";"BHF";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"7,657041549682617";"50,773541853552390"
401298;"Station";"Bahnhof";"stationbased";"Wissen";"DE";0;0;0;0;"Carsharing";"";"Bhf";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"7,738902568817139";"50,782992093649010"
402306;"Station";"Bielefelder Straße";"stationbased";"Berlin";"DE";0;0;0;0;"Carsharing";"";"BIEL";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"13,306386619806290";"52,490086103627355"
401932;"Station";"Birkenkopf";"stationbased";"Stuttgart";"DE";0;0;0;0;"Carsharing";"";"BIRKE";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"9,141290187835693";"48,769130944834444"
400818;"Station";"Bar jeder Vernunft";"stationbased";"Berlin";"DE";0;0;0;1;"Carsharing";"";"BJV";"Flinkster (Endkd.)";"DB Fuhrpark";"";1;"N";"13,329491168260574";"52,499238384505325"
401768;"Station";"Bernkasteler Straße";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"BKA";"Flinkster (Endkd.)";"DB Fuhrpark";"";1;"N";"6,939346790313721";"50,908878267912044"
400889;"Station";"Blücherplatz ";"stationbased";"Berlin";"DE";0;0;0;1;"Carsharing";"";"BLP";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"13,390637000000000";"52,496601000000000"
401769;"Station";"Blumenthalstraße";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"BLU";"Flinkster (Endkd.)";"DB Fuhrpark";"";1;"N";"6,962177753448486";"50,955426108487970"
401904;"Station";"Bonner Wall / Bonner Straße";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"BON";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"6,960461139678955";"50,916265200487920"
401299;"Station";"S-Bahnhof Bornholmer Straße";"stationbased";"Berlin";"DE";0;0;1;0;"Carsharing";"";"BOR";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"13,399071693420410";"52,554088427510280"
401981;"Station";"Botnanger Str";"stationbased";"Stuttgart";"DE";0;0;0;0;"Carsharing";"";"BOTN";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"9,140222668647766";"48,775576038807510"
402215;"Station";"Bonner Straße / Veledastraße";"stationbased";"Köln";"DE";0;0;0;0;"Carsharing";"";"BOV";"Flinkster (Endkd.)";"DB Fuhrpark";"";0;"N";"6,960783004760742";"50,917834434430790"
